id,value,proposed,result
1, 5601, 1680.3, 0
2, 4677, 935.4, 1
6, 5321, 2128.4, 0
8, 4967, 1490.1, 1
7, 9172, 2751.6, 0
9, 8999, 2699.7, 0
8, 2927, 878.1, 1
6, 4469, 1787.6, 0
7, 1579, 473.7, 1
9, 8883, 2664.9, 1
2, 6213, 1242.6, 0
7, 9350, 2805.0, 1
2, 8335, 1667.0, 0
4, 7348, 4408.8, 0
0, 2961, 2072.7, 0
3, 9980, 4990.0, 0
4, 3996, 2397.6, 0
3, 3774, 1887.0, 0
4, 6771, 4062.6, 0
2, 2274, 454.8, 1
6, 6610, 2644.0, 0
2, 8473, 1694.6, 0
5, 3205, 641.0, 0
9, 7624, 2287.2, 0
1, 3350, 1005.0, 0
0, 4828, 3379.6, 0
9, 2454, 736.2, 0
1, 8682, 2604.6, 0
4, 9381, 5628.6, 0
3, 1043, 521.5, 0
4, 3223, 1933.8, 0
2, 3293, 658.6, 1
7, 8803, 2640.9, 0
0, 6380, 4466.0, 0
7, 8800, 2640.0, 0
1, 1869, 560.7, 0
8, 5059, 1517.7, 0
8, 2429, 728.7, 0
2, 5041, 1008.2, 0
6, 4562, 1824.8, 1
0, 5193, 3635.1, 0
4, 3946, 2367.6, 0
7, 9740, 2922.0, 0
0, 3795, 2656.5, 1
2, 9607, 1921.4, 0
7, 3374, 1012.2, 0
0, 2805, 1963.5, 0
9, 2976, 892.8, 0
6, 2168, 867.2, 0
9, 5859, 1757.7, 0
2, 1909, 381.8, 0
9, 5588, 1676.4, 1
6, 1570, 628.0, 0
3, 3295, 1647.5, 0
3, 4312, 2156.0, 1
9, 9739, 2921.7, 1
4, 1861, 1116.6, 1
5, 2816, 563.2, 0
6, 3234, 1293.6, 0
5, 3458, 691.6, 1
0, 6481, 4536.7, 1
9, 8907, 2672.1, 0
3, 4585, 2292.5, 0
1, 1954, 586.2, 0
5, 9769, 1953.8, 1
8, 3223, 966.9, 0
2, 7977, 1595.4, 0
1, 4636, 1390.8, 0
2, 7163, 1432.6, 0
4, 8116, 4869.6, 1
4, 6313, 3787.8, 0
0, 7593, 5315.1, 0
4, 4102, 2461.2, 1
4, 5251, 3150.6, 0
7, 3810, 1143.0, 1
7, 7057, 2117.1, 1
1, 6275, 1882.5, 0
9, 5596, 1678.8, 0
0, 1524, 1066.8, 1
9, 3776, 1132.8, 0
9, 6654, 1996.2, 0
5, 7530, 1506.0, 0
5, 9607, 1921.4, 0
9, 4016, 1204.8, 0
7, 4333, 1299.9, 0
4, 1667, 1000.2, 1
9, 2771, 831.3, 0
9, 9554, 2866.2, 0
7, 2768, 830.4, 0
2, 9099, 1819.8, 0
7, 7364, 2209.2, 1
0, 3798, 2658.6, 0
8, 2067, 620.1, 0
0, 2022, 1415.4, 0
5, 3009, 601.8, 0
3, 8745, 4372.5, 0
3, 2820, 1410.0, 0
4, 2671, 1602.6, 0
7, 3855, 1156.5, 1
8, 4331, 1299.3, 0
7, 8561, 2568.3, 0
4, 4116, 2469.6, 1
8, 3949, 1184.7, 1
4, 8060, 4836.0, 0
0, 2105, 1473.5, 1
8, 2101, 630.3, 1
4, 2034, 1220.4, 0
9, 5040, 1512.0, 0
2, 2377, 475.4, 0
6, 3658, 1463.2, 0
8, 4966, 1489.8, 0
2, 5747, 1149.4, 0
4, 5903, 3541.8, 0
9, 6869, 2060.7, 0
3, 1366, 683.0, 0
4, 1567, 940.2, 1
2, 4249, 849.8, 0
4, 7609, 4565.4, 0
1, 6235, 1870.5, 0
1, 6375, 1912.5, 0
1, 6249, 1874.7, 1
1, 1781, 534.3, 0
0, 9298, 6508.6, 0
8, 4003, 1200.9, 1
2, 5427, 1085.4, 0
5, 3941, 788.2, 0
0, 2542, 1779.4, 0
7, 9102, 2730.6, 0
2, 1826, 365.2, 1
4, 2599, 1559.4, 1
7, 9168, 2750.4, 0
7, 2820, 846.0, 0
0, 1017, 711.9, 0
9, 7893, 2367.9, 0
4, 9740, 5844.0, 0
7, 7652, 2295.6, 0
4, 3006, 1803.6, 0
8, 1565, 469.5, 0
3, 4164, 2082.0, 0
3, 4974, 2487.0, 0
3, 1908, 954.0, 0
7, 6887, 2066.1, 0
7, 7863, 2358.9, 0
3, 9205, 4602.5, 0
0, 9780, 6846.0, 0
4, 4544, 2726.4, 0
4, 3087, 1852.2, 1
4, 8362, 5017.2, 0
7, 4694, 1408.2, 1
6, 7963, 3185.2, 1
5, 2959, 591.8, 0
4, 2210, 1326.0, 1
0, 2541, 1778.7, 0
3, 3989, 1994.5, 0
9, 1870, 561.0, 1
0, 5280, 3696.0, 1
9, 1750, 525.0, 0
7, 1060, 318.0, 0
4, 9731, 5838.6, 1
3, 3062, 1531.0, 1
1, 6750, 2025.0, 1
2, 5239, 1047.8, 1
5, 7748, 1549.6, 1
3, 2410, 1205.0, 0
1, 6099, 1829.7, 1
1, 4241, 1272.3, 1
0, 5224, 3656.8, 1
6, 2854, 1141.6, 1
5, 8213, 1642.6, 0
2, 4679, 935.8, 0
8, 2294, 688.2, 0
5, 5218, 1043.6, 0
4, 1630, 978.0, 0
7, 9951, 2985.3, 0
4, 9913, 5947.8, 0
2, 5105, 1021.0, 0
0, 8602, 6021.4, 0
6, 4152, 1660.8, 1
9, 4931, 1479.3, 0
7, 5803, 1740.9, 1
4, 8155, 4893.0, 0
7, 5029, 1508.7, 0
2, 2679, 535.8, 0
6, 2621, 1048.4, 0
7, 1169, 350.7, 1
1, 3814, 1144.2, 0
5, 3699, 739.8, 0
9, 6781, 2034.3, 0
3, 4364, 2182.0, 0
7, 6261, 1878.3, 0
8, 2922, 876.6, 0
2, 2196, 439.2, 0
1, 4289, 1286.7, 1
8, 5121, 1536.3, 0
7, 3482, 1044.6, 0
4, 6619, 3971.4, 0
9, 8851, 2655.3, 1
3, 3548, 1774.0, 0
9, 1459, 437.7, 0
3, 3522, 1761.0, 0
7, 8269, 2480.7, 1
0, 7015, 4910.5, 1
0, 5477, 3833.9, 0
8, 8658, 2597.4, 0
8, 3821, 1146.3, 1
0, 4252, 2976.4, 0
7, 5606, 1681.8, 1
9, 1793, 537.9, 1
7, 4437, 1331.1, 0
3, 1526, 763.0, 1
2, 1915, 383.0, 1
5, 6265, 1253.0, 0
4, 1674, 1004.4, 0
2, 2045, 409.0, 0
5, 8427, 1685.4, 0
1, 3790, 1137.0, 0
6, 9807, 3922.8, 1
9, 7789, 2336.7, 0
4, 8136, 4881.6, 1
0, 1772, 1240.4, 1
0, 2062, 1443.4, 1
9, 5640, 1692.0, 0
3, 6102, 3051.0, 0
9, 1997, 599.1, 0
9, 4773, 1431.9, 0
2, 5642, 1128.4, 0
3, 1263, 631.5, 0
4, 1673, 1003.8, 1
7, 9992, 2997.6, 1
1, 4644, 1393.2, 0
2, 9563, 1912.6, 0
6, 7067, 2826.8, 0
9, 4367, 1310.1, 0
7, 4333, 1299.9, 1
1, 5457, 1637.1, 1
3, 8060, 4030.0, 1
4, 8172, 4903.2, 1
8, 6409, 1922.7, 0
8, 6488, 1946.4, 0
7, 1080, 324.0, 1
4, 8839, 5303.4, 0
6, 2190, 876.0, 0
6, 7892, 3156.8, 0
7, 2327, 698.1, 1
0, 5376, 3763.2, 0
5, 3069, 613.8, 0
7, 7932, 2379.6, 0
3, 2506, 1253.0, 0
2, 7970, 1594.0, 1
7, 8345, 2503.5, 1
4, 5288, 3172.8, 0
7, 1002, 300.6, 0
4, 7003, 4201.8, 0
3, 2917, 1458.5, 0
0, 1152, 806.4, 0
7, 9400, 2820.0, 0
2, 5274, 1054.8, 0
5, 8011, 1602.2, 1
0, 1432, 1002.4, 0
6, 6490, 2596.0, 0
9, 1010, 303.0, 0
1, 5803, 1740.9, 0
0, 8227, 5758.9, 0
4, 6218, 3730.8, 0
0, 5786, 4050.2, 1
0, 7158, 5010.6, 0
3, 6570, 3285.0, 0
6, 5911, 2364.4, 1
3, 5587, 2793.5, 0
4, 2180, 1308.0, 0
6, 5411, 2164.4, 1
5, 2123, 424.6, 0
8, 8815, 2644.5, 0
7, 3164, 949.2, 0
4, 5918, 3550.8, 0
6, 4594, 1837.6, 0
3, 6686, 3343.0, 1
3, 2513, 1256.5, 0
8, 8419, 2525.7, 1
9, 3679, 1103.7, 1
7, 3044, 913.2, 0
6, 9839, 3935.6, 0
0, 8996, 6297.2, 0
5, 2614, 522.8, 0
5, 2890, 578.0, 1
6, 5123, 2049.2, 1
7, 2857, 857.1, 1
2, 6138, 1227.6, 0
5, 4721, 944.2, 0
8, 9904, 2971.2, 0
9, 2615, 784.5, 0
2, 7947, 1589.4, 1
0, 9292, 6504.4, 0
8, 8706, 2611.8, 1
9, 1320, 396.0, 1
9, 7422, 2226.6, 0
4, 3127, 1876.2, 1
6, 6429, 2571.6, 1
1, 5963, 1788.9, 1
3, 7434, 3717.0, 0
2, 8409, 1681.8, 1
5, 4731, 946.2, 0
0, 2621, 1834.7, 0
1, 9687, 2906.1, 0
4, 9697, 5818.2, 0
1, 1264, 379.2, 1
8, 9310, 2793.0, 0
6, 3044, 1217.6, 0
5, 8874, 1774.8, 1
4, 3776, 2265.6, 0
2, 7210, 1442.0, 0
0, 6706, 4694.2, 1
8, 7436, 2230.8, 0
1, 2621, 786.3, 0
5, 8013, 1602.6, 0
0, 7725, 5407.5, 0
3, 8603, 4301.5, 1
0, 5350, 3745.0, 0
4, 7237, 4342.2, 0
6, 9017, 3606.8, 0
4, 1276, 765.6, 0
2, 9609, 1921.8, 0
8, 4118, 1235.4, 0
1, 9910, 2973.0, 1
7, 9081, 2724.3, 0
5, 1703, 340.6, 1
3, 7276, 3638.0, 0
4, 2389, 1433.4, 0
8, 6805, 2041.5, 0
5, 8202, 1640.4, 1
1, 2127, 638.1, 1
4, 6072, 3643.2, 0
4, 2288, 1372.8, 0
3, 9622, 4811.0, 0
2, 2976, 595.2, 0
4, 9717, 5830.2, 0
0, 6936, 4855.2, 0
1, 7690, 2307.0, 0
0, 7810, 5467.0, 1
6, 7290, 2916.0, 0
5, 5404, 1080.8, 1
1, 7516, 2254.8, 0
1, 4496, 1348.8, 1
4, 6407, 3844.2, 0
4, 5472, 3283.2, 1
7, 7206, 2161.8, 0
3, 9363, 4681.5, 0
7, 1919, 575.7, 1
4, 3279, 1967.4, 0
9, 1773, 531.9, 0
4, 1171, 702.6, 1
0, 1161, 812.7, 0
8, 7736, 2320.8, 1
5, 7311, 1462.2, 0
9, 8291, 2487.3, 1
8, 8420, 2526.0, 1
8, 2113, 633.9, 1
5, 2764, 552.8, 1
0, 1590, 1113.0, 0
3, 7282, 3641.0, 0
4, 3370, 2022.0, 0
2, 8337, 1667.4, 1
7, 2303, 690.9, 0
9, 4681, 1404.3, 0
1, 6182, 1854.6, 0
7, 6395, 1918.5, 0
9, 1768, 530.4, 0
1, 6625, 1987.5, 0
9, 9180, 2754.0, 1
4, 4488, 2692.8, 0
6, 2010, 804.0, 1
9, 6579, 1973.7, 0
3, 2984, 1492.0, 1
0, 2003, 1402.1, 0
4, 7773, 4663.8, 0
1, 6874, 2062.2, 1
9, 8520, 2556.0, 0
3, 3089, 1544.5, 0
3, 1375, 687.5, 0
4, 3909, 2345.4, 0
5, 7229, 1445.8, 1
6, 2830, 1132.0, 0
5, 7610, 1522.0, 1
2, 5318, 1063.6, 1
2, 9255, 1851.0, 1
2, 1196, 239.2, 0
4, 8282, 4969.2, 0
6, 6629, 2651.6, 1
9, 9128, 2738.4, 1
4, 6299, 3779.4, 0
3, 6385, 3192.5, 0
7, 8137, 2441.1, 0
8, 9733, 2919.9, 0
9, 5752, 1725.6, 1
8, 4579, 1373.7, 0
6, 1825, 730.0, 0
6, 9985, 3994.0, 0
4, 5243, 3145.8, 0
5, 6612, 1322.4, 0
7, 5108, 1532.4, 0
0, 3496, 2447.2, 0
8, 7594, 2278.2, 1
3, 1675, 837.5, 0
3, 4316, 2158.0, 0
8, 6931, 2079.3, 0
8, 6327, 1898.1, 1
6, 7699, 3079.6, 0
6, 6683, 2673.2, 0
9, 6761, 2028.3, 0
0, 5516, 3861.2, 1
5, 5803, 1160.6, 0
6, 9554, 3821.6, 0
7, 8219, 2465.7, 0
9, 7421, 2226.3, 1
9, 2091, 627.3, 0
7, 3444, 1033.2, 1
0, 5375, 3762.5, 0
9, 6719, 2015.7, 0
0, 6649, 4654.3, 1
6, 3816, 1526.4, 0
2, 4537, 907.4, 1
8, 6749, 2024.7, 0
5, 8187, 1637.4, 1
1, 7673, 2301.9, 0
4, 8040, 4824.0, 1
1, 4655, 1396.5, 0
5, 3725, 745.0, 0
3, 3107, 1553.5, 0
8, 4513, 1353.9, 1
8, 5552, 1665.6, 0
1, 9753, 2925.9, 0
1, 2822, 846.6, 0
3, 2378, 1189.0, 0
7, 1840, 552.0, 0
1, 2207, 662.1, 0
0, 9381, 6566.7, 0
8, 2246, 673.8, 0
1, 6151, 1845.3, 1
6, 3887, 1554.8, 0
1, 6873, 2061.9, 0
6, 4373, 1749.2, 0
7, 8782, 2634.6, 1
1, 6243, 1872.9, 0
4, 4046, 2427.6, 0
3, 6251, 3125.5, 0
3, 8030, 4015.0, 1
7, 1468, 440.4, 0
8, 9919, 2975.7, 0
4, 9451, 5670.6, 0
8, 3666, 1099.8, 0
8, 2721, 816.3, 0
2, 6916, 1383.2, 1
8, 5783, 1734.9, 1
7, 9967, 2990.1, 0
2, 6337, 1267.4, 0
1, 9451, 2835.3, 0
5, 8797, 1759.4, 0
7, 1289, 386.7, 0
9, 2528, 758.4, 0
5, 1721, 344.2, 0
0, 6770, 4739.0, 1
6, 3850, 1540.0, 0
4, 3226, 1935.6, 1
6, 6406, 2562.4, 0
8, 7324, 2197.2, 1
3, 3640, 1820.0, 0
6, 9231, 3692.4, 0
8, 5019, 1505.7, 0
2, 5250, 1050.0, 0
2, 6118, 1223.6, 1
1, 3747, 1124.1, 0
4, 4520, 2712.0, 0
8, 7115, 2134.5, 1
4, 7766, 4659.6, 0
4, 5794, 3476.4, 0
2, 5333, 1066.6, 1
0, 2074, 1451.8, 0
1, 2396, 718.8, 0
4, 9320, 5592.0, 0
6, 9024, 3609.6, 0
4, 8448, 5068.8, 0
0, 7401, 5180.7, 0
4, 3792, 2275.2, 0
1, 5665, 1699.5, 0
6, 6162, 2464.8, 0
0, 1909, 1336.3, 1
1, 7627, 2288.1, 0
0, 1361, 952.7, 1
6, 8704, 3481.6, 1
4, 6991, 4194.6, 1
4, 3366, 2019.6, 0
7, 8575, 2572.5, 0
7, 3808, 1142.4, 1
3, 4964, 2482.0, 0
3, 1760, 880.0, 1
6, 4560, 1824.0, 0
3, 5005, 2502.5, 1
4, 9751, 5850.6, 1
4, 7091, 4254.6, 0
5, 3438, 687.6, 0
4, 9428, 5656.8, 0
6, 5576, 2230.4, 0
9, 9678, 2903.4, 0
4, 6571, 3942.6, 0
0, 9764, 6834.8, 0
0, 2404, 1682.8, 1
9, 1309, 392.7, 0
3, 7821, 3910.5, 1
6, 4706, 1882.4, 0
2, 7544, 1508.8, 0
4, 5042, 3025.2, 0
7, 6138, 1841.4, 1
2, 6339, 1267.8, 0
2, 9772, 1954.4, 1
6, 3705, 1482.0, 0
0, 2836, 1985.2, 0
6, 3886, 1554.4, 0
7, 6637, 1991.1, 0
5, 6814, 1362.8, 1
2, 5116, 1023.2, 0
8, 7097, 2129.1, 1
7, 7192, 2157.6, 1
1, 5032, 1509.6, 0
2, 6461, 1292.2, 1
5, 9274, 1854.8, 0
2, 1405, 281.0, 0
7, 8370, 2511.0, 1
7, 9127, 2738.1, 1
1, 6662, 1998.6, 0
1, 7586, 2275.8, 0
6, 3138, 1255.2, 1
0, 5935, 4154.5, 0
1, 6942, 2082.6, 0
2, 3377, 675.4, 1
0, 2899, 2029.3, 1
6, 8893, 3557.2, 0
0, 9842, 6889.4, 0
5, 7584, 1516.8, 0
8, 2373, 711.9, 0
9, 2809, 842.7, 0
5, 7074, 1414.8, 0
3, 1761, 880.5, 0
7, 2715, 814.5, 1
4, 4924, 2954.4, 0
7, 9435, 2830.5, 1
5, 9297, 1859.4, 0
7, 9551, 2865.3, 0
5, 2483, 496.6, 1
9, 4830, 1449.0, 1
5, 9836, 1967.2, 0
9, 1716, 514.8, 0
5, 9717, 1943.4, 1
9, 9161, 2748.3, 1
2, 9108, 1821.6, 1
4, 9545, 5727.0, 0
6, 4067, 1626.8, 0
3, 2306, 1153.0, 1
1, 5324, 1597.2, 0
9, 8024, 2407.2, 0
5, 2840, 568.0, 0
3, 4845, 2422.5, 0
9, 9049, 2714.7, 0
2, 4851, 970.2, 1
5, 4939, 987.8, 0
3, 8076, 4038.0, 0
1, 8376, 2512.8, 1
4, 5564, 3338.4, 0
3, 9886, 4943.0, 0
6, 9127, 3650.8, 0
3, 6391, 3195.5, 0
1, 1483, 444.9, 1
3, 2252, 1126.0, 0
9, 9951, 2985.3, 0
8, 7451, 2235.3, 1
9, 5093, 1527.9, 0
2, 4326, 865.2, 1
6, 7027, 2810.8, 0
1, 9632, 2889.6, 0
9, 3008, 902.4, 0
4, 4870, 2922.0, 0
1, 7026, 2107.8, 0
6, 5456, 2182.4, 0
2, 8437, 1687.4, 1
8, 3310, 993.0, 0
7, 3801, 1140.3, 1
5, 9639, 1927.8, 0
3, 4354, 2177.0, 0
5, 9480, 1896.0, 1
0, 8886, 6220.2, 0
0, 1746, 1222.2, 0
6, 9068, 3627.2, 1
5, 5607, 1121.4, 0
2, 7338, 1467.6, 0
7, 1010, 303.0, 1
3, 5881, 2940.5, 0
9, 3346, 1003.8, 1
6, 3742, 1496.8, 1
3, 3836, 1918.0, 0
1, 9149, 2744.7, 0
2, 2572, 514.4, 0
2, 3472, 694.4, 0
7, 3802, 1140.6, 0
5, 7208, 1441.6, 0
1, 2012, 603.6, 0
3, 6959, 3479.5, 0
2, 1585, 317.0, 1
9, 5816, 1744.8, 0
8, 6763, 2028.9, 0
4, 3622, 2173.2, 1
8, 8687, 2606.1, 0
9, 1766, 529.8, 0
2, 8160, 1632.0, 1
3, 7770, 3885.0, 1
6, 7460, 2984.0, 0
7, 2336, 700.8, 0
0, 7841, 5488.7, 0
1, 7430, 2229.0, 0
4, 1630, 978.0, 0
5, 3307, 661.4, 0
2, 7876, 1575.2, 1
1, 5150, 1545.0, 0
3, 9692, 4846.0, 0
6, 4111, 1644.4, 0
6, 7896, 3158.4, 0
5, 8217, 1643.4, 1
7, 9873, 2961.9, 0
2, 6227, 1245.4, 0
0, 6699, 4689.3, 1
5, 4524, 904.8, 0
4, 3549, 2129.4, 0
9, 1573, 471.9, 0
9, 9403, 2820.9, 1
2, 9807, 1961.4, 0
5, 6796, 1359.2, 0
5, 3099, 619.8, 1
5, 1413, 282.6, 1
5, 5179, 1035.8, 1
5, 6077, 1215.4, 1
2, 1954, 390.8, 0
4, 7429, 4457.4, 0
1, 5494, 1648.2, 0
0, 8505, 5953.5, 0
4, 6656, 3993.6, 1
5, 2595, 519.0, 1
8, 6947, 2084.1, 0
2, 1414, 282.8, 0
5, 1327, 265.4, 0
5, 1298, 259.6, 1
1, 6366, 1909.8, 0
6, 7032, 2812.8, 0
6, 2709, 1083.6, 0
2, 1812, 362.4, 0
3, 1723, 861.5, 0
3, 9090, 4545.0, 0
1, 5148, 1544.4, 1
4, 7657, 4594.2, 1
0, 5735, 4014.5, 1
0, 1323, 926.1, 1
3, 3147, 1573.5, 0
5, 8789, 1757.8, 1
8, 8335, 2500.5, 1
9, 9167, 2750.1, 0
1, 8323, 2496.9, 0
1, 4586, 1375.8, 1
6, 8113, 3245.2, 1
5, 5362, 1072.4, 0
4, 4957, 2974.2, 0
9, 9642, 2892.6, 1
2, 2620, 524.0, 1
6, 9278, 3711.2, 0
9, 5404, 1621.2, 0
6, 2620, 1048.0, 1
0, 3906, 2734.2, 0
6, 6425, 2570.0, 0
5, 9979, 1995.8, 1
4, 7134, 4280.4, 0
6, 7113, 2845.2, 1
8, 7726, 2317.8, 0
2, 1760, 352.0, 0
7, 8706, 2611.8, 0
6, 1672, 668.8, 0
6, 8729, 3491.6, 0
0, 8259, 5781.3, 0
6, 5399, 2159.6, 0
1, 5167, 1550.1, 0
4, 6147, 3688.2, 1
8, 7121, 2136.3, 0
2, 5521, 1104.2, 0
1, 5034, 1510.2, 0
2, 6275, 1255.0, 0
9, 6378, 1913.4, 1
1, 7935, 2380.5, 0
7, 5293, 1587.9, 1
6, 3377, 1350.8, 1
7, 1730, 519.0, 0
1, 7047, 2114.1, 0
8, 1044, 313.2, 0
0, 9737, 6815.9, 1
8, 9641, 2892.3, 0
9, 7928, 2378.4, 0
7, 7057, 2117.1, 0
0, 3414, 2389.8, 1
3, 8928, 4464.0, 0
2, 4554, 910.8, 0
1, 2321, 696.3, 0
2, 2202, 440.4, 0
0, 8202, 5741.4, 0
2, 6031, 1206.2, 0
3, 7157, 3578.5, 1
6, 7383, 2953.2, 1
6, 6127, 2450.8, 0
3, 4368, 2184.0, 0
5, 4232, 846.4, 1
7, 6556, 1966.8, 0
6, 8692, 3476.8, 1
0, 1099, 769.3, 0
9, 2942, 882.6, 0
2, 9485, 1897.0, 0
8, 7335, 2200.5, 1
0, 6800, 4760.0, 0
8, 9516, 2854.8, 0
3, 8085, 4042.5, 0
3, 2969, 1484.5, 0
3, 5821, 2910.5, 0
7, 3671, 1101.3, 1
0, 4606, 3224.2, 0
7, 4067, 1220.1, 1
8, 4427, 1328.1, 0
5, 5021, 1004.2, 0
6, 9826, 3930.4, 0
8, 7310, 2193.0, 0
3, 5047, 2523.5, 1
9, 7879, 2363.7, 0
9, 1443, 432.9, 1
7, 3174, 952.2, 0
3, 4424, 2212.0, 1
9, 4484, 1345.2, 1
3, 7210, 3605.0, 0
7, 1931, 579.3, 0
7, 4219, 1265.7, 1
7, 9948, 2984.4, 0
1, 6337, 1901.1, 0
1, 2354, 706.2, 0
5, 6732, 1346.4, 0
0, 9828, 6879.6, 0
2, 3895, 779.0, 0
8, 5971, 1791.3, 1
7, 8159, 2447.7, 0
2, 5170, 1034.0, 1
2, 7811, 1562.2, 0
8, 3562, 1068.6, 1
3, 4935, 2467.5, 0
2, 9864, 1972.8, 1
0, 4520, 3164.0, 0
0, 2432, 1702.4, 0
1, 7361, 2208.3, 1
8, 3727, 1118.1, 1
8, 1561, 468.3, 0
7, 1942, 582.6, 1
2, 8733, 1746.6, 1
2, 5201, 1040.2, 0
2, 7460, 1492.0, 0
4, 8257, 4954.2, 0
5, 8672, 1734.4, 0
5, 5946, 1189.2, 1
7, 3677, 1103.1, 1
4, 2206, 1323.6, 0
4, 8992, 5395.2, 0
2, 2360, 472.0, 1
6, 6549, 2619.6, 1
1, 8672, 2601.6, 0
7, 3787, 1136.1, 0
6, 7497, 2998.8, 0
4, 7416, 4449.6, 0
9, 6282, 1884.6, 0
5, 9609, 1921.8, 0
6, 3485, 1394.0, 1
6, 5048, 2019.2, 0
3, 5042, 2521.0, 1
2, 7726, 1545.2, 0
8, 1465, 439.5, 0
8, 8598, 2579.4, 0
4, 7115, 4269.0, 0
2, 4392, 878.4, 0
4, 5826, 3495.6, 0
9, 8547, 2564.1, 0
7, 9132, 2739.6, 0
4, 4851, 2910.6, 0
1, 3510, 1053.0, 0
9, 6642, 1992.6, 0
6, 4377, 1750.8, 0
7, 4594, 1378.2, 1
0, 7575, 5302.5, 0
6, 8121, 3248.4, 0
7, 5337, 1601.1, 1
6, 7625, 3050.0, 0
9, 5892, 1767.6, 1
4, 8775, 5265.0, 0
6, 9893, 3957.2, 0
0, 2484, 1738.8, 0
3, 2558, 1279.0, 0
5, 4183, 836.6, 0
0, 8747, 6122.9, 0
8, 5600, 1680.0, 0
8, 4793, 1437.9, 0
2, 8333, 1666.6, 0
6, 3924, 1569.6, 1
4, 8375, 5025.0, 0
8, 9272, 2781.6, 0
1, 6245, 1873.5, 0
9, 9796, 2938.8, 0
2, 2238, 447.6, 1
1, 6801, 2040.3, 1
8, 3513, 1053.9, 0
2, 5017, 1003.4, 1
9, 9500, 2850.0, 0
8, 2993, 897.9, 0
8, 1646, 493.8, 0
2, 5334, 1066.8, 0
3, 1491, 745.5, 0
7, 8302, 2490.6, 1
9, 3121, 936.3, 0
5, 3380, 676.0, 0
9, 3654, 1096.2, 0
1, 9435, 2830.5, 0
0, 7715, 5400.5, 0
8, 9578, 2873.4, 1
8, 7909, 2372.7, 0
1, 4508, 1352.4, 0
5, 5676, 1135.2, 0
4, 5610, 3366.0, 1
7, 6446, 1933.8, 1
6, 3619, 1447.6, 0
3, 4648, 2324.0, 1
4, 1034, 620.4, 0
6, 4948, 1979.2, 0
0, 6247, 4372.9, 0
1, 6762, 2028.6, 0
6, 2638, 1055.2, 0
3, 5557, 2778.5, 0
6, 7308, 2923.2, 0
1, 7881, 2364.3, 0
1, 3024, 907.2, 1
0, 2478, 1734.6, 0
7, 8077, 2423.1, 0
2, 8702, 1740.4, 1
2, 6252, 1250.4, 1
3, 7662, 3831.0, 0
5, 7977, 1595.4, 0
2, 1745, 349.0, 0
0, 8128, 5689.6, 1
6, 4262, 1704.8, 1
0, 4922, 3445.4, 0
1, 8172, 2451.6, 0
8, 1076, 322.8, 0
4, 5324, 3194.4, 1
4, 2872, 1723.2, 0
2, 1184, 236.8, 0
8, 4685, 1405.5, 0
4, 8597, 5158.2, 0
7, 6876, 2062.8, 1
6, 2079, 831.6, 0
1, 4652, 1395.6, 0
0, 8863, 6204.1, 0
8, 5868, 1760.4, 0
3, 5216, 2608.0, 0
3, 8393, 4196.5, 0
8, 7040, 2112.0, 0
3, 5863, 2931.5, 1
7, 3194, 958.2, 0
1, 6568, 1970.4, 0
3, 1237, 618.5, 1
6, 6560, 2624.0, 0
9, 2837, 851.1, 0
5, 6140, 1228.0, 0
8, 7193, 2157.9, 0
2, 3670, 734.0, 0
6, 2113, 845.2, 0
9, 2498, 749.4, 0
5, 1103, 220.6, 1
3, 4372, 2186.0, 0
1, 4132, 1239.6, 0
5, 7565, 1513.0, 1
5, 8655, 1731.0, 0
7, 5013, 1503.9, 1
6, 1094, 437.6, 0
4, 3447, 2068.2, 1
4, 8570, 5142.0, 0
7, 7129, 2138.7, 0
1, 2192, 657.6, 1
3, 2045, 1022.5, 0
5, 9653, 1930.6, 1
3, 3522, 1761.0, 1
4, 3993, 2395.8, 0
4, 6526, 3915.6, 0
4, 1052, 631.2, 0
1, 7025, 2107.5, 1
5, 2587, 517.4, 0
6, 4374, 1749.6, 0
2, 8794, 1758.8, 1
9, 4025, 1207.5, 0
3, 5182, 2591.0, 0
7, 7586, 2275.8, 1
2, 5603, 1120.6, 0
3, 5898, 2949.0, 0
6, 7328, 2931.2, 1
8, 9927, 2978.1, 1
6, 5194, 2077.6, 0
7, 8751, 2625.3, 1
2, 3092, 618.4, 0
3, 4207, 2103.5, 0
7, 7954, 2386.2, 1
9, 9508, 2852.4, 1
3, 5509, 2754.5, 0
0, 3282, 2297.4, 0
0, 5686, 3980.2, 0
4, 6713, 4027.8, 0
8, 9826, 2947.8, 1
1, 1599, 479.7, 0
1, 5272, 1581.6, 1
4, 4520, 2712.0, 0
3, 3562, 1781.0, 0
6, 6651, 2660.4, 0
7, 4940, 1482.0, 0
9, 7107, 2132.1, 1
9, 3915, 1174.5, 0
8, 3246, 973.8, 1
7, 2569, 770.7, 0
9, 1813, 543.9, 0
4, 1777, 1066.2, 1
7, 3228, 968.4, 0
2, 5804, 1160.8, 1
7, 9537, 2861.1, 1
8, 7260, 2178.0, 0
0, 9842, 6889.4, 0
6, 6980, 2792.0, 0
6, 6229, 2491.6, 0
3, 6025, 3012.5, 0
2, 1464, 292.8, 0
1, 5448, 1634.4, 0
5, 7542, 1508.4, 1
3, 9152, 4576.0, 1
7, 2056, 616.8, 0
7, 3010, 903.0, 0
2, 5920, 1184.0, 0
